case_category,gravity_offence,case_status,state,district,court,unit_type,unit,officer_kgid,officer_name,officer_rank,officer_designation,officer_dob,officer_gender,officer_blood_group,officer_physically_challenged,officer_appointment_date,crime_no,case_no,registered_date,brief_facts,incident_from_date,incident_to_date,info_received_date,latitude,longitude,occurrence_brief_facts,crime_group_name,crime_head_name,act_code,act_description,short_name,section_code,section_description,act_order,section_order,complainant_name,complainant_age,complainant_occupation,complainant_religion,complainant_caste,complainant_gender,victim_name,victim_age,victim_gender,victim_police,accused_name,accused_age,accused_gender,accused_person_id,arrest_type,arrest_date,arrest_state,arrest_district,arrest_station,arrest_io_kgid,arrest_court,arrest_primary_accused_name,arrest_joint_accused_names,chargesheet_date,chargesheet_type,chargesheet_officer_kgid,CaseMasterID,DistrictID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CrimeRegisteredDate,age_years,gender_id,hour_of_day,day_of_week,month,is_weekend,is_night_time,co_offender_count,hist_station_crime_count_30d,hist_district_crime_count_30d,spatial_density_ratio,risk_tier_id,hotspot_flag_id,recidivism_flag_id
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Shivamogga,Shivamogga District & Sessions Court,Police Station,Shivamogga Town PS,KA39883,Satish Bhat,Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/11/169/2025/0467,CC/2025/050467,2025-08-24,Snatching of gold chain from pedestrian by bike-borne suspects during evening hours.,2025-08-22T23:31:01,2025-08-22T23:31:01,2025-08-24T08:31:01,13.9476,75.6147,"Incident near coordinates 13.9476, 75.6147",Property Crimes,Theft,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Darshan Joshi,29,Private Employee,Hindu,General,Male,Suresh Bhat,51,Female,0,Mahesh Joshi,23,Male,A467,1.0,2025-08-24T08:31:01,Karnataka,Shivamogga,Shivamogga Town PS,KA11442,Shivamogga District & Sessions Court,Mahesh Joshi,,2025-08-24T08:31:01,C,KA13948,50467,11,169,1,1,1,1,1,2025-08-24 08:31:01,23,1,23,5,8,0,1,1,808,3202,1.03,1,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA63788,Venkatesh Kulkarni,Inspector,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/06/094/2025/0468,CC/2025/050468,2025-08-26,Housebreaking by night reported. Electronic goods and valuables stolen while occupants were away.,2025-08-25T05:28:05,2025-08-25T05:28:05,2025-08-26T00:28:05,15.9259,74.5223,"Incident near coordinates 15.9259, 74.5223",Cyber Crime,Cryptocurrency Crime,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Manjunath Rao,63,Private Employee,Hindu,General,Male,Aswini Puri,28,Female,0,Manjunath Hegde,33,Male,A468,1.0,2025-08-26T00:28:05,Karnataka,Belagavi,Belagavi City PS,KA14889,Belagavi District & Sessions Court,Manjunath Hegde,,2025-08-26T00:28:05,C,KA11353,50468,6,94,2,1,3,13,1,2025-08-26 00:28:05,33,1,5,1,8,0,1,1,660,636,1.45,1,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Kalaburagi,Kalaburagi District & Sessions Court,Police Station,Kalaburagi City PS,KA56929,Anand Pujari,Inspector,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/07/106/2026/0469,CC/2026/050469,2026-01-02,Burglary incident reported at commercial establishment. Locked doors broken open and cash stolen.,2026-01-01T18:20:28,2026-01-01T18:20:28,2026-01-02T21:20:28,17.2561,76.8712,"Incident near coordinates 17.2561, 76.8712",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Lakshmi Bhat,30,Private Employee,Hindu,General,Male,Anand Kambale,22,Female,0,Anand Naik,67,Male,A469,1.0,2026-01-02T21:20:28,Karnataka,Kalaburagi,Kalaburagi City PS,KA51247,Kalaburagi District & Sessions Court,Anand Naik,,2026-01-02T21:20:28,C,KA47945,50469,7,106,1,1,1,2,1,2026-01-02 21:20:28,67,1,18,4,1,0,0,2,937,1902,2.65,1,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Shivamogga,Shivamogga District & Sessions Court,Police Station,Shivamogga Town PS,KA69485,Darshan Nayak,Inspector,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/11/169/2025/0470,CC/2025/050470,2025-09-15,Burglary incident reported at commercial establishment. Locked doors broken open and cash stolen.,2025-09-13T05:08:42,2025-09-13T05:08:42,2025-09-15T00:08:42,14.0321,75.5495,"Incident near coordinates 14.0321, 75.5495",Cyber Crime,Dark Web Crime,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Anand Patil,43,Private Employee,Hindu,General,Male,Shilpa Puri,42,Female,0,Manjunath Rao,28,Male,A470,1.0,2025-09-15T00:08:42,Karnataka,Shivamogga,Shivamogga Town PS,KA57746,Shivamogga District & Sessions Court,Manjunath Rao,,2025-09-15T00:08:42,C,KA12422,50470,11,169,3,1,3,12,1,2025-09-15 00:08:42,28,1,5,6,9,1,1,1,386,1953,3.15,3,1,0
FIR,Heinous,Chargesheet Filed,Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA94694,Sunil Bhat,Inspector,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/06/094/2025/0471,CC/2025/050471,2025-04-08,Burglary incident reported at commercial establishment. Locked doors broken open and cash stolen.,2025-04-07T10:57:45,2025-04-07T10:57:45,2025-04-08T18:57:45,15.9458,74.6415,"Incident near coordinates 15.9458, 74.6415",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Nagaraj Rao,58,Private Employee,Hindu,General,Male,Anitha Chavhan,37,Female,0,Basavaraj Pujari,30,Male,A471,1.0,2025-04-08T18:57:45,Karnataka,Belagavi,Belagavi City PS,KA43788,Belagavi District & Sessions Court,Basavaraj Pujari,,2025-04-08T18:57:45,C,KA34935,50471,6,94,1,2,4,15,1,2025-04-08 18:57:45,30,1,10,1,4,0,0,1,332,644,3.14,2,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA44802,Pradeep Kuruba,Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/06/098/2025/0472,CC/2025/050472,2025-08-09,Housebreaking by night reported. Electronic goods and valuables stolen while occupants were away.,2025-08-09T08:34:40,2025-08-09T08:34:40,2025-08-09T23:34:40,15.8077,74.4873,"Incident near coordinates 15.8077, 74.4873",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Ramesh Reddy,60,Private Employee,Hindu,General,Male,Kavitha Rao,57,Female,0,Shivakumar Bhat,31,Male,A472,1.0,2025-08-09T23:34:40,Karnataka,Belagavi,Belagavi City PS,KA47420,Belagavi District & Sessions Court,Shivakumar Bhat,,2025-08-09T23:34:40,C,KA56408,50472,6,98,2,1,2,6,1,2025-08-09 23:34:40,31,1,8,6,8,1,0,1,299,2700,2.27,2,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Ballari,Ballari District & Sessions Court,Police Station,Ballari City PS,KA25118,Nagaraj Rao,Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/08/116/2026/0473,CC/2026/050473,2026-01-02,Complainant reported theft of motor vehicle parked in front of residence during night hours.,2026-01-01T16:42:36,2026-01-01T16:42:36,2026-01-02T19:42:36,15.1606,76.8983,"Incident near coordinates 15.1606, 76.8983",Property Crimes,Theft,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Sowmya Patil,23,Private Employee,Hindu,General,Male,Ambika Puri,29,Female,0,Mahesh Chavhan,53,Male,A473,1.0,2026-01-02T19:42:36,Karnataka,Ballari,Ballari City PS,KA18173,Ballari District & Sessions Court,Mahesh Chavhan,,2026-01-02T19:42:36,C,KA83095,50473,8,116,3,1,1,1,1,2026-01-02 19:42:36,53,1,16,4,1,0,0,3,787,3309,4.15,1,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA27815,Vijay Kuruba,Sub-Inspector,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/06/098/2025/0474,CC/2025/050474,2025-08-18,Housebreaking by night reported. Electronic goods and valuables stolen while occupants were away.,2025-08-16T14:27:26,2025-08-16T14:27:26,2025-08-18T12:27:26,15.8002,74.6358,"Incident near coordinates 15.8002, 74.6358",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Anand Kulkarni,47,Private Employee,Hindu,General,Male,Lakshmi Kambale,24,Female,0,Suresh Kuruba,66,Male,A474,1.0,2025-08-18T12:27:26,Karnataka,Belagavi,Belagavi City PS,KA90417,Belagavi District & Sessions Court,Suresh Kuruba,,2025-08-18T12:27:26,C,KA60441,50474,6,98,2,1,4,15,1,2025-08-18 12:27:26,66,1,14,6,8,1,0,1,809,2952,1.8,3,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA47180,Sunil Bhat,Sub-Inspector,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/12/178/2025/0475,CC/2025/050475,2025-09-11,Cyber fraud complaint regarding unauthorized digital transaction via fake banking link.,2025-09-11T09:01:10,2025-09-11T09:01:10,2025-09-11T10:01:10,14.5206,75.8863,"Incident near coordinates 14.5206, 75.8863",Property Crimes,Theft,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Ganesh Kambale,62,Private Employee,Hindu,General,Male,Deepa Puri,33,Female,0,Mahesh Nayak,41,Male,A475,1.0,2025-09-11T10:01:10,Karnataka,Davangere,Davangere Extension PS,KA56266,Davangere District & Sessions Court,Mahesh Nayak,,2025-09-11T10:01:10,C,KA30295,50475,12,178,3,1,1,1,1,2025-09-11 10:01:10,41,1,9,4,9,0,0,1,666,2009,3.49,2,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA19292,Nagaraj Puri,Sub-Inspector,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/06/088/2025/0476,CC/2025/050476,2025-11-07,Housebreaking by night reported. Electronic goods and valuables stolen while occupants were away.,2025-11-05T23:48:02,2025-11-05T23:48:02,2025-11-07T13:48:02,15.9337,74.4939,"Incident near coordinates 15.9337, 74.4939",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Mahesh Patil,30,Private Employee,Hindu,General,Male,Ambika Deshmukh,53,Female,0,Pradeep Rao,35,Male,A476,1.0,2025-11-07T13:48:02,Karnataka,Belagavi,Belagavi City PS,KA96998,Belagavi District & Sessions Court,Pradeep Rao,,2025-11-07T13:48:02,C,KA47086,50476,6,88,2,1,4,15,1,2025-11-07 13:48:02,35,1,23,3,11,0,1,3,562,1995,3.76,2,1,0
FIR,Heinous,Chargesheet Filed,Karnataka,Kalaburagi,Kalaburagi District & Sessions Court,Police Station,Kalaburagi City PS,KA61446,Kiran Rao,Head Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/07/109/2025/0477,CC/2025/050477,2025-04-06,Cyber fraud complaint regarding unauthorized digital transaction via fake banking link.,2025-04-04T09:56:10,2025-04-04T09:56:10,2025-04-06T05:56:10,17.3652,76.8715,"Incident near coordinates 17.3652, 76.8715",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Ramesh Puri,38,Private Employee,Hindu,General,Male,Basavaraj Chavhan,42,Female,0,Shivakumar Reddy,49,Male,A477,1.0,2025-04-06T05:56:10,Karnataka,Kalaburagi,Kalaburagi City PS,KA24552,Kalaburagi District & Sessions Court,Shivakumar Reddy,,2025-04-06T05:56:10,C,KA43146,50477,7,109,1,2,2,6,1,2025-04-06 05:56:10,49,1,9,5,4,0,0,2,502,589,0.92,3,1,0
FIR,Heinous,Chargesheet Filed,Karnataka,Shivamogga,Shivamogga District & Sessions Court,Police Station,Shivamogga Town PS,KA72177,Satish Gowda,Sub-Inspector,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/11/168/2025/0478,CC/2025/050478,2025-04-23,Accused unlawfully intercepted complainant near main road intersection and committed extortion and assault.,2025-04-21T23:20:56,2025-04-21T23:20:56,2025-04-23T17:20:56,14.0229,75.543,"Incident near coordinates 14.0229, 75.543",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Basavaraj Naik,41,Private Employee,Hindu,General,Male,Sunil Patil,37,Female,0,Darshan Shetty,34,Male,A478,1.0,2025-04-23T17:20:56,Karnataka,Shivamogga,Shivamogga Town PS,KA81847,Shivamogga District & Sessions Court,Darshan Shetty,,2025-04-23T17:20:56,C,KA82427,50478,11,168,3,2,2,6,1,2025-04-23 17:20:56,34,1,23,1,4,0,1,2,599,2847,3.44,3,1,0
FIR,Heinous,Chargesheet Filed,Karnataka,Shivamogga,Shivamogga District & Sessions Court,Police Station,Shivamogga Town PS,KA57244,Satish Reddy,Inspector,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/11/171/2025/0479,CC/2025/050479,2025-09-15,Snatching of gold chain from pedestrian by bike-borne suspects during evening hours.,2025-09-13T17:57:04,2025-09-13T17:57:04,2025-09-15T11:57:04,13.9159,75.6706,"Incident near coordinates 13.9159, 75.6706",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Sunil Gowda,32,Private Employee,Hindu,General,Male,Basavaraj Chavhan,36,Female,0,Raghavendra Rao,63,Male,A479,1.0,2025-09-15T11:57:04,Karnataka,Shivamogga,Shivamogga Town PS,KA70406,Shivamogga District & Sessions Court,Raghavendra Rao,,2025-09-15T11:57:04,C,KA73173,50479,11,171,3,2,2,6,1,2025-09-15 11:57:04,63,1,17,6,9,1,0,2,937,889,1.29,2,1,0
FIR,Heinous,Chargesheet Filed,Karnataka,Shivamogga,Shivamogga District & Sessions Court,Police Station,Shivamogga Town PS,KA64514,Basavaraj Chavhan,Head Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/11/163/2025/0480,CC/2025/050480,2025-09-22,Accused unlawfully intercepted complainant near main road intersection and committed extortion and assault.,2025-09-22T16:33:35,2025-09-22T16:33:35,2025-09-22T22:33:35,13.9977,75.6767,"Incident near coordinates 13.9977, 75.6767",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Ganesh Hegde,50,Private Employee,Hindu,General,Male,Ganesh Bhat,28,Female,0,Shilpa Rao,52,Female,A480,1.0,2025-09-22T22:33:35,Karnataka,Shivamogga,Shivamogga Town PS,KA45263,Shivamogga District & Sessions Court,Shilpa Rao,,2025-09-22T22:33:35,C,KA42312,50480,11,163,3,2,2,6,1,2025-09-22 22:33:35,52,2,16,1,9,0,0,1,181,2642,3.32,3,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Shivamogga,Shivamogga District & Sessions Court,Police Station,Shivamogga Town PS,KA96080,Darshan Reddy,Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/11/169/2025/0481,CC/2025/050481,2025-12-24,Accused unlawfully intercepted complainant near main road intersection and committed extortion and assault.,2025-12-23T01:58:19,2025-12-23T01:58:19,2025-12-24T05:58:19,13.9791,75.5637,"Incident near coordinates 13.9791, 75.5637",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Ramesh Deshmukh,52,Private Employee,Hindu,General,Male,Abhishek Bhat,38,Female,0,Shivakumar Joshi,28,Male,A481,1.0,2025-12-24T05:58:19,Karnataka,Shivamogga,Shivamogga Town PS,KA77738,Shivamogga District & Sessions Court,Shivakumar Joshi,,2025-12-24T05:58:19,C,KA80430,50481,11,169,2,1,2,8,1,2025-12-24 05:58:19,28,1,1,2,12,0,1,1,516,1772,2.88,2,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA49928,Kiran Hegde,Head Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/12/186/2025/0482,CC/2025/050482,2026-01-01,Accused unlawfully intercepted complainant near main road intersection and committed extortion and assault.,2025-12-30T12:44:59,2025-12-30T12:44:59,2026-01-01T02:44:59,14.4325,75.8902,"Incident near coordinates 14.4325, 75.8902",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Vijay Kuruba,61,Private Employee,Hindu,General,Male,Pavitra Kuruba,46,Female,0,Ramesh Hegde,49,Male,A482,1.0,2026-01-01T02:44:59,Karnataka,Davangere,Davangere Extension PS,KA20291,Davangere District & Sessions Court,Ramesh Hegde,,2026-01-01T02:44:59,C,KA28340,50482,12,186,1,1,1,2,1,2026-01-01 02:44:59,49,1,12,2,12,0,0,2,366,2649,1.97,1,0,0
FIR,Heinous,Chargesheet Filed,Karnataka,Shivamogga,Shivamogga District & Sessions Court,Police Station,Shivamogga Town PS,KA91469,Darshan Pujari,Head Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/11/170/2025/0483,CC/2025/050483,2025-06-24,Cyber fraud complaint regarding unauthorized digital transaction via fake banking link.,2025-06-22T18:17:56,2025-06-22T18:17:56,2025-06-24T10:17:56,13.9424,75.6058,"Incident near coordinates 13.9424, 75.6058",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Sudha Chavhan,59,Private Employee,Hindu,General,Male,Raghavendra Joshi,29,Female,0,Geetha Pujari,68,Female,A483,1.0,2025-06-24T10:17:56,Karnataka,Shivamogga,Shivamogga Town PS,KA14881,Shivamogga District & Sessions Court,Geetha Pujari,,2025-06-24T10:17:56,C,KA13188,50483,11,170,1,2,2,8,1,2025-06-24 10:17:56,68,2,18,7,6,1,0,3,71,2426,1.54,3,0,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Shivamogga,Shivamogga District & Sessions Court,Police Station,Shivamogga Town PS,KA66078,Darshan Nayak,Inspector,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/11/165/2025/0484,CC/2025/050484,2025-08-14,Accused unlawfully intercepted complainant near main road intersection and committed extortion and assault.,2025-08-12T13:58:55,2025-08-12T13:58:55,2025-08-14T13:58:55,13.9533,75.6515,"Incident near coordinates 13.9533, 75.6515",Property Crimes,Burglary,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Kavitha Naik,59,Private Employee,Hindu,General,Male,Basavaraj Hegde,38,Female,0,Kiran Naik,48,Male,A484,1.0,2025-08-14T13:58:55,Karnataka,Shivamogga,Shivamogga Town PS,KA49328,Shivamogga District & Sessions Court,Kiran Naik,,2025-08-14T13:58:55,C,KA97820,50484,11,165,3,1,1,3,1,2025-08-14 13:58:55,48,1,13,2,8,0,0,3,452,3089,0.17,2,0,0
FIR,Heinous,Chargesheet Filed,Karnataka,Ballari,Ballari District & Sessions Court,Police Station,Ballari City PS,KA90176,Raghavendra Kambale,Inspector,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/08/127/2025/0485,CC/2025/050485,2025-04-15,Snatching of gold chain from pedestrian by bike-borne suspects during evening hours.,2025-04-14T15:46:34,2025-04-14T15:46:34,2025-04-15T00:46:34,15.1887,76.897,"Incident near coordinates 15.1887, 76.897",Financial Crime,Money Laundering,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Darshan Gowda,30,Private Employee,Hindu,General,Male,Sunil Pujari,28,Female,0,Venkatesh Bhat,52,Male,A485,1.0,2025-04-15T00:46:34,Karnataka,Ballari,Ballari City PS,KA10939,Ballari District & Sessions Court,Venkatesh Bhat,,2025-04-15T00:46:34,C,KA85668,50485,8,127,2,2,4,14,1,2025-04-15 00:46:34,52,1,15,1,4,0,0,1,746,1597,2.8,3,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Ballari,Ballari District & Sessions Court,Police Station,Ballari City PS,KA93653,Manjunath Deshmukh,Head Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/08/118/2025/0486,CC/2025/050486,2025-08-16,Cyber fraud complaint regarding unauthorized digital transaction via fake banking link.,2025-08-14T14:50:01,2025-08-14T14:50:01,2025-08-16T04:50:01,15.2106,76.8879,"Incident near coordinates 15.2106, 76.8879",Property Crimes,Burglary,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Manjunath Patil,36,Private Employee,Hindu,General,Male,Anitha Shetty,27,Female,0,Prakash Kambale,53,Male,A486,1.0,2025-08-16T04:50:01,Karnataka,Ballari,Ballari City PS,KA23105,Ballari District & Sessions Court,Prakash Kambale,,2025-08-16T04:50:01,C,KA50572,50486,8,118,3,1,1,3,1,2025-08-16 04:50:01,53,1,14,4,8,0,0,2,822,2466,3.73,1,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Kalaburagi,Kalaburagi District & Sessions Court,Police Station,Kalaburagi City PS,KA80877,Sunil Puri,Head Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/07/111/2025/0487,CC/2025/050487,2025-06-01,Cyber fraud complaint regarding unauthorized digital transaction via fake banking link.,2025-05-31T10:21:20,2025-05-31T10:21:20,2025-06-01T07:21:20,17.3113,76.8852,"Incident near coordinates 17.3113, 76.8852",Cyber Crime,Dark Web Crime,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Satish Joshi,47,Private Employee,Hindu,General,Male,Shivakumar Puri,28,Female,0,Nagaraj Joshi,28,Male,A487,1.0,2025-06-01T07:21:20,Karnataka,Kalaburagi,Kalaburagi City PS,KA33193,Kalaburagi District & Sessions Court,Nagaraj Joshi,,2025-06-01T07:21:20,C,KA10295,50487,7,111,2,1,3,12,1,2025-06-01 07:21:20,28,1,10,6,5,1,0,3,342,2486,1.24,2,0,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Kalaburagi,Kalaburagi District & Sessions Court,Police Station,Kalaburagi City PS,KA49781,Kumar Reddy,Head Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/07/112/2025/0488,CC/2025/050488,2025-07-24,Housebreaking by night reported. Electronic goods and valuables stolen while occupants were away.,2025-07-23T09:41:11,2025-07-23T09:41:11,2025-07-24T18:41:11,17.3445,76.8032,"Incident near coordinates 17.3445, 76.8032",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Darshan Reddy,31,Private Employee,Hindu,General,Male,Deepa Nayak,39,Female,0,Mahesh Hegde,67,Male,A488,1.0,2025-07-24T18:41:11,Karnataka,Kalaburagi,Kalaburagi City PS,KA85453,Kalaburagi District & Sessions Court,Mahesh Hegde,,2025-07-24T18:41:11,C,KA86578,50488,7,112,1,1,1,2,1,2025-07-24 18:41:11,67,1,9,3,7,0,0,1,276,976,0.1,2,0,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA80865,Shivakumar Shetty,Inspector,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/12/186/2025/0489,CC/2025/050489,2025-08-13,Cyber fraud complaint regarding unauthorized digital transaction via fake banking link.,2025-08-12T02:46:35,2025-08-12T02:46:35,2025-08-13T02:46:35,14.4459,75.8894,"Incident near coordinates 14.4459, 75.8894",Crimes Against Body,Assault,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Suresh Gowda,27,Private Employee,Hindu,General,Male,Prakash Nayak,28,Female,0,Abhishek Chavhan,18,Male,A489,1.0,2025-08-13T02:46:35,Karnataka,Davangere,Davangere Extension PS,KA76290,Davangere District & Sessions Court,Abhishek Chavhan,,2025-08-13T02:46:35,C,KA81249,50489,12,186,2,1,2,7,1,2025-08-13 02:46:35,18,1,2,2,8,0,1,2,737,1033,4.17,1,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA38264,Kumar Kuruba,Head Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/06/097/2025/0490,CC/2025/050490,2025-09-08,Cyber fraud complaint regarding unauthorized digital transaction via fake banking link.,2025-09-08T12:11:06,2025-09-08T12:11:06,2025-09-08T18:11:06,15.9384,74.621,"Incident near coordinates 15.9384, 74.621",Cyber Crime,Cyber Crime,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Darshan Rao,55,Private Employee,Hindu,General,Male,Lakshmi Rao,52,Female,0,Nagaraj Kambale,48,Male,A490,1.0,2025-09-08T18:11:06,Karnataka,Belagavi,Belagavi City PS,KA91174,Belagavi District & Sessions Court,Nagaraj Kambale,,2025-09-08T18:11:06,C,KA50614,50490,6,97,2,1,3,11,1,2025-09-08 18:11:06,48,1,12,1,9,0,0,1,812,2438,4.06,1,1,0
