AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
7628,4364,Ayush Boase,27.0,2.0,A2
7629,4364,Xiti Bose,38.0,1.0,A3
7630,4365,Falan Bandi,53.0,2.0,A1
7631,4366,Rehaan Nadig,,1.0,A1
7632,4367,Isha Deo,40.0,1.0,A1
7633,4368,Naksh Tella,40.0,,A1
7634,4369,Unnati Varghese,51.0,1.0,A1
7635,4369,Atharv Hans,38.0,1.0,A2
7636,4370,Inaya Buch,29.0,2.0,A1
7637,4371,Lajita Talwar,64.0,2.0,A1
7638,4372,Pooja Palla,,1.0,A1
7639,4372,Yochana Nayar,,2.0,A2
7640,4373,Idika Kala,,3.0,A1
7641,4373,Chatura Chaudhary,35.0,2.0,A2
7642,4373,Triya Patla,40.0,2.0,A3
7643,4373,Sneha Som,68.0,2.0,A4
7644,4374,Owen Nayar,,2.0,A1
7645,4375,Divya Arora,,2.0,A1
7646,4376,Priya Singh,67.0,2.0,A1
7647,4376,Manthan Khanna,35.0,,A2
7648,4377,Faris Ray,,2.0,A1
7649,4378,Tripti Joshi,,3.0,A1
7650,4379,Alexander Kalla,45.0,1.0,A1
7651,4379,Ekapad Mangal,65.0,1.0,A2
7652,4380,Ekta Virk,63.0,,A1
7653,4380,Charita Bobal,51.0,1.0,A2
7654,4380,Praneel Date,18.0,1.0,A3
7655,4380,Falak Ratti,43.0,1.0,A4
7656,4381,Vinaya Mital,,1.0,A1
7657,4381,Ranbir Sagar,22.0,,A2
7658,4382,Abeer Lall,41.0,2.0,A1
7659,4383,Dominic Bandi,43.0,,A1
7660,4384,Mekhala Chawla,68.0,2.0,A1
7661,4385,Yashasvi Nagarajan,44.0,1.0,A1
7662,4386,Nidhi Narayan,39.0,2.0,A1
7663,4387,Vaishnavi Sethi,32.0,1.0,A1
7664,4387,Chaaya Nadkarni,33.0,1.0,A2
7665,4388,Hema Nori,30.0,2.0,A1
7666,4389,Darika Butala,15.0,,A1
7667,4390,Nandini Yogi,63.0,1.0,A1
7668,4391,Chakradev Nanda,,2.0,A1
7669,4392,Balveer Ratta,24.0,1.0,A1
7670,4392,Dayamai Iyer,18.0,1.0,A2
7671,4393,Yutika Verma,26.0,1.0,A1
7672,4394,Ishita Mangal,51.0,1.0,A1
7673,4394,Nitesh Thaker,20.0,,A2
7674,4395,Gagan Banerjee,,1.0,A1
7675,4396,Samesh Ganesh,56.0,1.0,A1
7676,4397,Aahana Morar,59.0,1.0,A1
7677,4398,Aarush Divan,35.0,2.0,A1
7678,4398,Neel Pandya,55.0,1.0,A2
7679,4398,Frederick Dube,66.0,1.0,A3
7680,4399,Falak Dugar,34.0,2.0,A1
7681,4399,Elijah Shetty,68.0,1.0,A2
7682,4400,Ranveer Kala,29.0,2.0,A1
7683,4400,Imaran Bava,26.0,2.0,A2
7684,4400,Chaitanya D’Alia,,1.0,A3
7685,4401,Chaman Prashad,51.0,1.0,A1
7686,4401,Jackson Sura,33.0,1.0,A2
7687,4401,Aditya Shah,23.0,,A3
7688,4402,Upkaar Mahajan,48.0,2.0,A1
7689,4402,Krishna Ghose,41.0,2.0,A2
7690,4403,Ijaya Cheema,,1.0,A1
7691,4403,Hredhaan Raghavan,68.0,2.0,A2
7692,4403,Nilima Rajagopalan,36.0,2.0,A3
7693,4404,Azad Dutta,55.0,2.0,A1
7694,4405,Ekansh Dhaliwal,21.0,1.0,A1
7695,4405,Faris Lala,55.0,2.0,A2
7696,4405,Kai Nagy,29.0,2.0,A3
7697,4406,Janya Magar,61.0,2.0,A1
7698,4406,Dalbir Nayar,19.0,2.0,A2
7699,4407,Ekavir Agrawal,65.0,2.0,A1
7700,4408,Yatin Sanghvi,58.0,1.0,A1
7701,4409,Bahadurjit Mangat,28.0,2.0,A1
7702,4410,Raagini Murthy,28.0,1.0,A1
7703,4411,Lucky Goswami,24.0,2.0,A1
7704,4412,Gaurang Badami,69.0,1.0,A1
7705,4413,Bachittar Shroff,66.0,2.0,A1
7706,4413,Lajita Krishnamurthy,41.0,1.0,A2
7707,4414,Turvi Patla,21.0,2.0,A1
7708,4414,Chatura Modi,55.0,2.0,A2
7709,4414,Vasudha Bajaj,18.0,,A3
7710,4414,Damini Verma,23.0,1.0,A4
7711,4415,Onkar Pathak,67.0,1.0,A1
7712,4416,Joshua Nazareth,24.0,1.0,A1
7713,4417,Ekbal Lad,20.0,1.0,A1
7714,4418,Daksh Narain,30.0,1.0,A1
7715,4418,Frederick Murty,46.0,,A2
7716,4419,Anmol Majumdar,33.0,2.0,A1
7717,4420,Nilima Bahri,55.0,1.0,A1
7718,4421,Chavvi Dugal,29.0,,A1
7719,4422,Unni Nayak,47.0,2.0,A1
7720,4423,Wakeeta Om,20.0,2.0,A1
7721,4423,Gabriel Kade,68.0,2.0,A2
7722,4423,Jagvi De,,1.0,A3
7723,4424,Gautam Samra,16.0,1.0,A1
7724,4425,Anvi Sengupta,31.0,2.0,A1
7725,4426,Wishi Sengupta,44.0,2.0,A1
7726,4426,Jai Goel,22.0,1.0,A2
7727,4427,Ekansh Swaminathan,22.0,,A1
7728,4427,Indali Jani,53.0,1.0,A2
7729,4427,Unni Iyengar,,2.0,A3
7730,4427,Vasudha Sidhu,52.0,1.0,A4
7731,4428,Yashodhara Dhar,66.0,1.0,A1
7732,4428,Raagini Parekh,28.0,2.0,A2
7733,4429,Yash Swamy,,3.0,A1
7734,4430,Nimrat Contractor,29.0,2.0,A1
7735,4431,Hardik Palan,43.0,1.0,A1
7736,4431,Januja Chatterjee,46.0,3.0,A2
7737,4431,Wakeeta Mistry,47.0,2.0,A3
7738,4432,Yadavi Sarma,45.0,2.0,A1
7739,4433,Jackson Parekh,20.0,2.0,A1
7740,4433,Om Lal,,1.0,A2
7741,4434,Netra Subramaniam,15.0,2.0,A1
7742,4434,Advaith Oza,22.0,1.0,A2
7743,4434,Yatin Nath,33.0,2.0,A3
7744,4435,Azad Som,50.0,2.0,A1
7745,4435,Jonathan Oak,33.0,2.0,A2
7746,4436,Ekta Rout,16.0,1.0,A1
7747,4437,Ekalinga Bobal,,3.0,A1
7748,4437,Suhani Babu,51.0,1.0,A2
7749,4437,Warda Warrior,36.0,1.0,A3
7750,4437,Inaya Bahri,25.0,1.0,A4
7751,4438,Jagrati Master,,1.0,A1
7752,4438,Aarush Tata,55.0,2.0,A2
7753,4439,Arunima Ahuja,64.0,3.0,A1
7754,4440,Anamika Handa,22.0,1.0,A1
7755,4441,Baghyawati Anand,57.0,3.0,A1
7756,4441,Kiaan Bajaj,32.0,,A2
7757,4442,Chatura Goel,41.0,1.0,A1
7758,4443,Gautami Goel,65.0,1.0,A1
7759,4443,Rehaan Mander,40.0,,A2
7760,4444,Dhruv Amble,21.0,2.0,A1
7761,4445,Vrishti Chauhan,53.0,1.0,A1
7762,4446,Triveni Khare,,1.0,A1
7763,4446,Shivansh Kuruvilla,40.0,1.0,A2
7764,4447,Noah Edwin,60.0,2.0,A1
7765,4448,Sanaya Lal,47.0,2.0,A1
7766,4449,Indrajit Kanda,54.0,1.0,A1
7767,4449,Aditya Nori,39.0,1.0,A2
7768,4450,Naveen Bath,64.0,2.0,A1
7769,4450,Dalaja Arora,34.0,1.0,A2
7770,4451,Kashish Kade,34.0,2.0,A1
7771,4451,Bachittar Bhagat,,,A2
7772,4452,Ranbir Ray,,,A1
7773,4452,Yashica Prashad,27.0,1.0,A2
7774,4452,Ekavir Srinivasan,59.0,,A3
7775,4453,Vyanjana Murty,27.0,1.0,A1
7776,4454,Ikbal Rao,29.0,2.0,A1
7777,4455,Aashi Chowdhury,,1.0,A1
7778,4456,Ishani Lad,30.0,2.0,A1
7779,4456,Ekavir Lad,,,A2
7780,4456,Priya Prabhu,23.0,1.0,A3
7781,4456,Wakeeta Ranganathan,,,A4
7782,4457,Tara Parikh,26.0,1.0,A1
7783,4457,Ijaya Chaudhuri,41.0,1.0,A2
7784,4458,Tarak Kant,43.0,1.0,A1
7785,4458,Eshana Sami,,1.0,A2
7786,4458,Ikbal Natt,44.0,2.0,A3
7787,4459,Balhaar Oommen,51.0,1.0,A1
7788,4460,Devika Raja,,1.0,A1
7789,4460,Leena Jayaraman,41.0,1.0,A2
7790,4460,Kamya Gala,51.0,1.0,A3
7791,4461,Frado Buch,59.0,1.0,A1
7792,4461,Yutika Sama,,1.0,A2
7793,4461,Aishani Lall,45.0,2.0,A3
7794,4462,Tanvi Bhatnagar,29.0,1.0,A1
7795,4462,Gunbir Raval,60.0,3.0,A2
7796,4463,Ishaan Oza,,1.0,A1
7797,4464,Jairaj Das,,2.0,A1
7798,4465,Lucky Sawhney,44.0,2.0,A1
7799,4466,Falguni Thaker,46.0,1.0,A1
7800,4467,Sneha Majumdar,26.0,1.0,A1
7801,4468,Aadhya Ratti,,,A1
7802,4469,Mugdha Kari,41.0,2.0,A1
7803,4469,Gaurika Ben,56.0,1.0,A2
7804,4469,Abhiram Saran,53.0,1.0,A3
7805,4469,Riya Bera,35.0,2.0,A4
7806,4470,Anika Doctor,60.0,2.0,A1
7807,4470,Tristan Parsa,34.0,2.0,A2
7808,4471,Barkha Vasa,69.0,1.0,A1
7809,4471,Faqid Gill,19.0,2.0,A2
7810,4472,Samarth Tata,56.0,2.0,A1
7811,4472,Manya Dhingra,49.0,2.0,A2
7812,4473,Shaurya Raj,57.0,1.0,A1
7813,4473,Indrajit Korpal,41.0,2.0,A2
7814,4473,Dalbir Nagi,20.0,2.0,A3
7815,4474,Kashvi Mittal,52.0,1.0,A1
7816,4475,Amara Prashad,56.0,2.0,A1
7817,4475,Yoshita Konda,21.0,2.0,A2
7818,4476,Gaurangi Kashyap,,1.0,A1
7819,4476,Damyanti Seshadri,43.0,1.0,A2
7820,4477,Isaac Prabhu,,1.0,A1
7821,4478,Shivani Vohra,44.0,1.0,A1
7822,4478,Tejas Seth,52.0,1.0,A2
7823,4479,Tanmayi Mane,21.0,2.0,A1
7824,4480,Chasmum Narain,16.0,2.0,A1
7825,4480,Eesha Saraf,63.0,2.0,A2
7826,4480,Timothy Rajan,20.0,,A3
7827,4481,Bhanumati Goswami,69.0,2.0,A1
7828,4482,Sanaya Kale,40.0,2.0,A1
7829,4482,Chakradhar Chanda,28.0,1.0,A2
7830,4483,Urishilla Palan,39.0,3.0,A1
7831,4483,Faris Gola,66.0,1.0,A2
7832,4484,Sachi Atwal,31.0,1.0,A1
7833,4484,Ekani Som,17.0,1.0,A2
7834,4485,Faris Kara,51.0,1.0,A1
7835,4486,Gagan Khare,70.0,2.0,A1
7836,4486,Anirudh Kamdar,,1.0,A2
7837,4487,Faraj Mani,,1.0,A1
7838,4487,Osha Chahal,49.0,2.0,A2
7839,4488,Bhavya Dora,21.0,2.0,A1
7840,4489,Shivansh Din,,2.0,A1
7841,4490,Victor Divan,29.0,,A1
7842,4490,Widisha Mital,,2.0,A2
7843,4491,Damyanti Luthra,52.0,,A1
7844,4492,Warhi Thaker,,2.0,A1
7845,4492,Adya Soman,,1.0,A2
7846,4492,Caleb Dugal,53.0,1.0,A3
7847,4493,Kavya Sarna,38.0,1.0,A1
7848,4494,Wriddhish Mukherjee,28.0,2.0,A1
7849,4495,Hitesh Bhalla,,2.0,A1
7850,4496,Upadhriti Sankaran,35.0,1.0,A1
7851,4497,Jeremiah Bahri,37.0,2.0,A1
7852,4498,Dayamai Bhatnagar,53.0,2.0,A1
7853,4498,Ayush Vyas,,1.0,A2
7854,4498,Hemangini Gola,,2.0,A3
7855,4498,Champak Ram,68.0,1.0,A4
7856,4499,Jagat Nagarajan,41.0,1.0,A1
7857,4499,Yashasvi Varkey,24.0,2.0,A2
7858,4499,Brijesh Mukherjee,48.0,2.0,A3
7859,4499,Aryan Patla,24.0,,A4
7860,4500,Chandran Mandal,47.0,2.0,A1
7861,4501,Libni Kapur,46.0,1.0,A1
7862,4502,Chatura Gill,61.0,1.0,A1
7863,4502,Darpan Kale,19.0,,A2
7864,4503,Eesha Dewan,,1.0,A1
7865,4504,Fitan Pingle,43.0,2.0,A1
7866,4505,Balendra Lalla,29.0,3.0,A1
7867,4506,Thomas Modi,36.0,1.0,A1
7868,4507,Daksh Magar,24.0,1.0,A1
7869,4507,Teerth Basu,19.0,1.0,A2
7870,4507,Finn Tella,,2.0,A3
7871,4508,Qushi Dass,,1.0,A1
7872,4508,Jalsa Wason,34.0,1.0,A2
7873,4508,Anya Bhatnagar,,1.0,A3
7874,4509,Patrick Jayaraman,23.0,1.0,A1
7875,4510,Laksh Andra,34.0,1.0,A1
7876,4511,Qarin Mammen,36.0,1.0,A1
7877,4511,Eshana Borra,34.0,1.0,A2
7878,4512,Chaitanya Contractor,63.0,2.0,A1
7879,4512,Banjeet Setty,24.0,,A2
7880,4512,Anvi Badami,,2.0,A3
7881,4513,Azaan Kannan,57.0,1.0,A1
7882,4514,Girish Pillai,54.0,2.0,A1
7883,4514,Timothy Khosla,17.0,1.0,A2
7884,4514,Ekani Jaggi,55.0,,A3
7885,4515,Nathan Kumer,31.0,1.0,A1
7886,4516,Gaurika Zacharia,58.0,2.0,A1
7887,4517,Urvashi Loke,44.0,2.0,A1
7888,4517,Vritti Prabhu,42.0,3.0,A2
7889,4517,Zansi Lal,59.0,3.0,A3
7890,4518,Deepa Golla,,,A1
7891,4518,Charvi Dewan,23.0,1.0,A2
7892,4518,Elijah Ram,43.0,1.0,A3
7893,4519,Faris Peri,22.0,1.0,A1
7894,4520,Bimala Kanda,38.0,1.0,A1
7895,4521,Zaitra Singhal,44.0,1.0,A1
7896,4522,Adya Apte,,1.0,A1
7897,4523,Jack Mistry,50.0,2.0,A1
7898,4523,Vyanjana Padmanabhan,51.0,2.0,A2
7899,4523,Upadhriti Yogi,,2.0,A3
7900,4524,Bhavna Kaur,32.0,2.0,A1
7901,4524,Gauri Kala,,2.0,A2
7902,4524,Advika Srinivas,57.0,1.0,A3
7903,4524,Isha Bail,70.0,2.0,A4
7904,4525,Tanvi Chada,68.0,3.0,A1
7905,4526,Vedhika Dara,64.0,,A1
7906,4527,Dalaja Saran,23.0,1.0,A1
7907,4527,Tanish Sawhney,19.0,1.0,A2
7908,4528,Mohammed Date,16.0,1.0,A1
7909,4529,Brinda Balakrishnan,50.0,2.0,A1
7910,4529,Ladli Pandit,21.0,2.0,A2
7911,4530,Ayush Tripathi,51.0,,A1
7912,4530,Yamini Pandya,44.0,1.0,A2
7913,4530,Arjun Nanda,16.0,2.0,A3
7914,4530,Zehaan Keer,44.0,1.0,A4
7915,4531,Dominic Jaggi,60.0,2.0,A1
7916,4531,Chaman Barad,68.0,2.0,A2
7917,4532,Tarak Panchal,17.0,1.0,A1
7918,4532,Raksha Gulati,46.0,2.0,A2
7919,4532,Urmi Bhargava,,1.0,A3
7920,4533,Ira Sheth,,2.0,A1
7921,4534,Ranbir Sanghvi,,1.0,A1
7922,4534,Jalsa Deshpande,39.0,2.0,A2
7923,4534,Henry Lad,49.0,2.0,A3
7924,4534,Aadi Vala,,2.0,A4
7925,4535,Pushti Gupta,18.0,1.0,A1
7926,4536,Vihaan Tandon,51.0,1.0,A1
7927,4536,Pratyush Chaudhari,26.0,2.0,A2
7928,4537,Ansh Kurian,19.0,1.0,A1
7929,4538,Peter Raval,47.0,,A1
7930,4539,Ryan Randhawa,18.0,1.0,A1
7931,4540,Amol Venkatesh,,1.0,A1
7932,4541,Aarush Kakar,47.0,2.0,A1
7933,4542,Bishakha Doctor,62.0,2.0,A1
7934,4542,Kiaan Sachdev,55.0,2.0,A2
7935,4542,Finn Vora,16.0,1.0,A3
7936,4543,Dhruv Chanda,48.0,3.0,A1
7937,4544,Aradhana Bhavsar,19.0,2.0,A1
7938,4545,Harrison Saran,62.0,1.0,A1
7939,4545,Triveni Rastogi,49.0,1.0,A2
7940,4546,Balvan Barad,70.0,2.0,A1
7941,4547,Samarth Patla,49.0,,A1
7942,4547,Timothy Goyal,24.0,1.0,A2
7943,4548,Leela Vora,16.0,1.0,A1
7944,4549,Turvi Kala,28.0,2.0,A1
7945,4550,Saumya Lal,,,A1
7946,4551,Mitesh Baria,25.0,1.0,A1
7947,4551,Kevin Ramesh,62.0,2.0,A2
7948,4551,Vincent Sane,18.0,2.0,A3
7949,4551,Sneha Sane,57.0,1.0,A4
7950,4552,William Rau,54.0,,A1
7951,4552,Andrew Sethi,58.0,1.0,A2
7952,4553,Rohan Uppal,35.0,2.0,A1
7953,4553,Xiti Behl,43.0,2.0,A2
7954,4554,Upasna Arora,27.0,2.0,A1
7955,4554,Vasudha Thakkar,54.0,2.0,A2
7956,4555,Oeshi Sandhu,69.0,,A1
7957,4556,Onkar Gola,47.0,,A1
7958,4556,Chaitaly Rama,44.0,3.0,A2
7959,4557,Rachita Rao,,2.0,A1
7960,4558,Tejas Wagle,47.0,1.0,A1
7961,4559,Rachit Rana,59.0,1.0,A1
7962,4559,Tamanna Ravel,48.0,1.0,A2
7963,4560,Ekanta Mital,,1.0,A1
7964,4560,Mohammed Bava,16.0,,A2
7965,4560,Rachita Loyal,53.0,1.0,A3
7966,4561,Indrajit Thaker,,1.0,A1
7967,4562,Chakradhar Balakrishnan,26.0,2.0,A1
7968,4563,Charles Gola,70.0,2.0,A1
7969,4563,Akshay Bakshi,58.0,3.0,A2
7970,4563,Qushi Morar,,,A3
7971,4563,Teerth Vaidya,44.0,1.0,A4
7972,4564,Ayushman Mukhopadhyay,,3.0,A1
7973,4564,Noah Lad,25.0,3.0,A2
7974,4564,Neelima Grewal,68.0,1.0,A3
7975,4564,Manbir Bajaj,,2.0,A4
7976,4565,Ranbir Rau,28.0,1.0,A1
7977,4565,Advika Pall,61.0,,A2
7978,4565,Forum Munshi,43.0,,A3
7979,4566,Yasti Subramaniam,43.0,2.0,A1
7980,4566,Vritti Dua,52.0,1.0,A2
7981,4566,Rehaan Chaudhary,55.0,2.0,A3
7982,4566,Ronith Anne,56.0,1.0,A4
7983,4567,Ansh Sachdeva,57.0,1.0,A1
7984,4567,Kabir Kapoor,22.0,2.0,A2
7985,4567,Ekbal Bhasin,,1.0,A3
7986,4568,Yutika Murthy,45.0,2.0,A1
7987,4569,Simon Krishnamurthy,21.0,,A1
7988,4570,Vincent Varkey,38.0,2.0,A1
7989,4570,Azaan Krishnan,39.0,2.0,A2
7990,4571,Kiaan Jha,49.0,1.0,A1
7991,4572,Ranveer Kapoor,62.0,1.0,A1
7992,4572,Vedika Viswanathan,33.0,2.0,A2
7993,4573,Raksha Mandal,62.0,2.0,A1
7994,4574,Frado Krishna,55.0,1.0,A1
7995,4575,Peter Mammen,28.0,1.0,A1
7996,4575,Mason D’Alia,60.0,2.0,A2
7997,4576,Anusha Bava,47.0,1.0,A1
7998,4576,Falak Jayaraman,24.0,1.0,A2
7999,4576,Balveer Natarajan,42.0,2.0,A3
8000,4577,Anika Bhalla,,,A1
8001,4578,Leena Hari,36.0,2.0,A1
8002,4579,Chaitanya Doshi,42.0,2.0,A1
8003,4579,Faqid Kapur,44.0,2.0,A2
8004,4580,Yoshita Rout,53.0,2.0,A1
8005,4580,Watika Gala,,2.0,A2
8006,4581,Jatin Devi,70.0,2.0,A1
8007,4582,Xalak Khurana,,2.0,A1
8008,4583,Rohan Minhas,39.0,1.0,A1
8009,4583,Oni Pathak,69.0,2.0,A2
8010,4583,Girish Deol,31.0,2.0,A3
8011,4583,Nilima Pall,46.0,1.0,A4
8012,4584,Farhan Rao,19.0,2.0,A1
8013,4585,Elijah Comar,33.0,1.0,A1
8014,4586,Simon Nair,41.0,2.0,A1
8015,4587,Isha Bassi,51.0,2.0,A1
8016,4588,Vaishnavi Varma,46.0,1.0,A1
8017,4589,Kevin Cheema,55.0,1.0,A1
8018,4590,Charan Walia,47.0,1.0,A1
8019,4590,Forum Karpe,20.0,2.0,A2
8020,4590,Nicholas Kannan,15.0,1.0,A3
8021,4591,Lohit Tak,67.0,2.0,A1
8022,4592,Hemang Kapur,54.0,2.0,A1
8023,4593,Anay Modi,69.0,1.0,A1
8024,4594,Gunbir Dave,65.0,2.0,A1
8025,4595,Nikita Bora,17.0,2.0,A1
8026,4596,Vrishti Kata,66.0,2.0,A1
8027,4597,Ranveer Tak,49.0,2.0,A1
8028,4598,Anmol Chauhan,52.0,2.0,A1
8029,4599,Ryan Ratta,47.0,2.0,A1
8030,4600,Fitan Dutta,39.0,1.0,A1
8031,4601,Chaaya Rastogi,45.0,1.0,A1
8032,4601,Lavanya Khurana,54.0,,A2
8033,4602,Rayaan Chada,29.0,2.0,A1
8034,4603,Yutika Singh,,1.0,A1
8035,4604,Gaurav Mody,34.0,,A1
8036,4605,Wazir Dhaliwal,32.0,1.0,A1
8037,4606,Tanay Dixit,40.0,1.0,A1
8038,4606,Vyanjana Dugar,53.0,2.0,A2
8039,4606,Nitesh Gandhi,56.0,2.0,A3
8040,4607,Ekbal Varughese,44.0,1.0,A1
8041,4608,Sara Krishnan,45.0,2.0,A1
8042,4609,Tristan Vig,35.0,1.0,A1
8043,4609,Nachiket Nori,68.0,1.0,A2
8044,4610,Anamika Soman,,1.0,A1
8045,4610,Champak Mistry,52.0,2.0,A2
8046,4610,Dalbir Mishra,26.0,1.0,A3
8047,4610,Amaira Chopra,57.0,2.0,A4
8048,4611,Ekavir Rana,,2.0,A1
8049,4611,Aahana Raval,31.0,1.0,A2
8050,4611,Yatin Bala,,2.0,A3
8051,4611,Reva Dyal,,2.0,A4
8052,4612,Ekbal Kamdar,61.0,2.0,A1
8053,4613,Patrick Kurian,40.0,2.0,A1
8054,4613,Vasudha Uppal,37.0,,A2
8055,4614,Hitesh Dutta,28.0,2.0,A1
8056,4614,Triya Sen,52.0,3.0,A2
8057,4615,Peter Shanker,31.0,1.0,A1
8058,4616,Yahvi Lata,48.0,1.0,A1
8059,4617,Lila Palan,45.0,2.0,A1
8060,4618,Atharv Nayar,44.0,2.0,A1
8061,4618,Indrajit Pant,19.0,1.0,A2
8062,4618,Yadavi Bal,19.0,,A3
8063,4619,Ishaan Salvi,43.0,2.0,A1
8064,4619,Lakshit Babu,56.0,2.0,A2
8065,4619,Wriddhish Hans,,1.0,A3
8066,4620,Ekbal Joshi,15.0,,A1
8067,4620,Ganga Ram,58.0,2.0,A2
8068,4621,Jagvi Sagar,27.0,3.0,A1
8069,4622,Diya Chahal,58.0,2.0,A1
8070,4622,Mohini Raj,40.0,2.0,A2
8071,4622,Advik Prakash,,2.0,A3
8072,4623,Gayathri Vyas,44.0,1.0,A1
8073,4624,Madhavi Rau,54.0,2.0,A1
8074,4624,Naveen Yohannan,,1.0,A2
8075,4624,Girik Kurian,21.0,1.0,A3
8076,4625,Gabriel Biswas,70.0,1.0,A1
8077,4625,Wyatt Kannan,17.0,2.0,A2
8078,4625,Krishna Rama,41.0,,A3
8079,4626,Charles Kaul,67.0,2.0,A1
8080,4627,Faraj Rege,19.0,,A1
8081,4627,Leela Mohanty,45.0,2.0,A2
8082,4628,Lakshmi Char,47.0,2.0,A1
8083,4628,Urishilla Karan,,2.0,A2
8084,4628,Sneha Master,45.0,1.0,A3
8085,4629,Advik Choudhury,25.0,2.0,A1
8086,4630,Brinda Prabhu,58.0,1.0,A1
8087,4630,Dipta Wason,49.0,3.0,A2
8088,4631,Manya Virk,52.0,1.0,A1
8089,4632,Hema Samra,47.0,1.0,A1
8090,4633,Neha Kale,66.0,1.0,A1
8091,4634,Ubika Rajagopal,47.0,1.0,A1
8092,4634,Nilima Merchant,38.0,1.0,A2
8093,4634,Ikbal Walla,41.0,,A3
8094,4635,Hritik Sastry,67.0,2.0,A1
8095,4636,Nitara Bedi,,2.0,A1
8096,4637,Ojasvi Saini,23.0,2.0,A1
8097,4638,Ryan Bhattacharyya,,1.0,A1
8098,4638,Zansi Ghosh,49.0,2.0,A2
8099,4638,Rishi Salvi,34.0,1.0,A3
8100,4638,Jonathan Batra,55.0,1.0,A4
8101,4639,Gabriel Mitra,,2.0,A1
8102,4639,Alexander Bora,64.0,2.0,A2
8103,4640,Anya Raju,47.0,2.0,A1
8104,4641,Azad Lad,,1.0,A1
8105,4641,Kavya Singh,29.0,1.0,A2
8106,4641,Gautami Gopal,30.0,1.0,A3
8107,4642,Vanya Seth,51.0,2.0,A1
8108,4643,Yashica Agate,59.0,2.0,A1
8109,4643,Bhavika Dhawan,70.0,1.0,A2
8110,4644,Avni Sanghvi,69.0,1.0,A1
8111,4645,Jeet Buch,63.0,1.0,A1
8112,4646,Lopa Oza,48.0,2.0,A1
8113,4646,Mekhala Patla,54.0,2.0,A2
8114,4646,Gopal Ray,,1.0,A3
8115,4646,Ishita Chaudry,57.0,1.0,A4
8116,4647,Krisha Bhatnagar,17.0,2.0,A1
8117,4647,Liam Chaudhry,39.0,2.0,A2
8118,4648,Ekbal Lata,50.0,2.0,A1
8119,4648,Abeer Dhillon,,1.0,A2
8120,4648,Sachi Mittal,35.0,1.0,A3
8121,4648,Upadhriti Mittal,60.0,2.0,A4
8122,4649,Krisha Sanghvi,39.0,2.0,A1
8123,4649,Gaurav Rao,19.0,1.0,A2
8124,4650,Leena Butala,34.0,,A1
8125,4651,Tripti Doctor,64.0,1.0,A1
8126,4651,Vamakshi Bandi,31.0,1.0,A2
8127,4652,Anika Om,31.0,,A1
8128,4653,Gagan Pau,,1.0,A1
8129,4654,Reva Ramesh,26.0,1.0,A1
8130,4655,Naksh Uppal,21.0,2.0,A1
8131,4656,Aishani Gokhale,63.0,1.0,A1
8132,4657,Krish Ben,16.0,1.0,A1
8133,4658,Falan Contractor,27.0,1.0,A1
8134,4658,Onkar Mammen,41.0,2.0,A2
8135,4658,Krishna Bhat,,2.0,A3
8136,4659,Yochana Agate,34.0,,A1
8137,4659,Indrajit Iyengar,66.0,1.0,A2
8138,4660,Alka Dubey,23.0,,A1
8139,4661,Rachit Srinivas,21.0,2.0,A1
8140,4661,Aarav Lala,58.0,1.0,A2
8141,4661,Ekbal Boase,32.0,2.0,A3
8142,4661,Luke Chada,18.0,1.0,A4
8143,4662,Vrinda Chanda,36.0,1.0,A1
8144,4663,Noah Sahni,21.0,1.0,A1
8145,4663,Gunbir Babu,18.0,1.0,A2
8146,4664,Upkaar Das,46.0,2.0,A1
8147,4665,Zaitra Ganesh,44.0,2.0,A1
8148,4666,Praneel Wadhwa,22.0,2.0,A1
8149,4667,Vincent Tripathi,21.0,1.0,A1
8150,4667,Mohini Thaman,59.0,,A2
8151,4667,Abhimanyu Atwal,50.0,2.0,A3
8152,4668,Bakhshi Shere,20.0,2.0,A1
8153,4668,Manthan Prakash,62.0,2.0,A2
8154,4669,Zashil Yogi,30.0,2.0,A1
8155,4669,Jairaj Parmer,18.0,2.0,A2
8156,4670,Benjamin Gill,,1.0,A1
8157,4671,Harshil Sawhney,49.0,2.0,A1
8158,4672,Rachita Mani,53.0,3.0,A1
8159,4672,Advay Sen,62.0,2.0,A2
8160,4672,Hamsini Krishna,17.0,2.0,A3
8161,4673,Shivani Saran,49.0,1.0,A1
8162,4673,Jyoti Gupta,,,A2
8163,4673,Anvi Sinha,55.0,2.0,A3
8164,4673,Isaac Apte,18.0,3.0,A4
8165,4674,Bhavani Sama,48.0,1.0,A1
8166,4674,Gautam Saini,67.0,,A2
8167,4675,Wakeeta Batta,64.0,1.0,A1
8168,4675,Arunima Om,17.0,2.0,A2
8169,4675,Krisha Mani,36.0,1.0,A3
8170,4675,William Bakshi,52.0,2.0,A4
8171,4676,Zarna Memon,59.0,2.0,A1
8172,4677,Tejas Bhatia,,2.0,A1
8173,4678,Ira Hans,56.0,2.0,A1
8174,4679,Ishaan Keer,43.0,3.0,A1
8175,4680,Anya Sagar,41.0,2.0,A1
8176,4681,Watika Solanki,30.0,1.0,A1
8177,4681,Nakul Bera,19.0,2.0,A2
8178,4682,Lucky Shroff,43.0,2.0,A1
8179,4683,Advika Badami,52.0,1.0,A1
