VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
5905,4288,Aishani Peri,24.0,1.0,0
5906,4289,Odika Sidhu,11.0,1.0,0
5907,4290,Naveen Behl,,1.0,0
5908,4290,Hemal Kala,67.0,2.0,0
5909,4291,Ekani Arya,26.0,2.0,0
5910,4292,Janani Bansal,39.0,1.0,0
5911,4292,Yashodhara Dani,60.0,2.0,0
5912,4293,Niharika Dyal,62.0,2.0,1
5913,4293,Upasna Ramaswamy,69.0,,0
5914,4294,Dalaja Luthra,33.0,1.0,0
5915,4295,Samar Banerjee,42.0,2.0,0
5916,4295,Chaman Lad,10.0,,0
5917,4295,Simon Kohli,13.0,1.0,0
5918,4296,Jeremiah Dhar,47.0,1.0,0
5919,4296,Ethan Verma,11.0,2.0,0
5920,4297,Arjun Doshi,72.0,2.0,0
5921,4298,Nilima Sen,32.0,1.0,0
5922,4298,Darpan Badami,,1.0,0
5923,4299,Andrew D’Alia,,2.0,0
5924,4300,Jagat Edwin,36.0,2.0,0
5925,4301,Pushti Kapadia,68.0,1.0,0
5926,4301,David Sandhu,38.0,,0
5927,4302,Gabriel Loyal,37.0,3.0,0
5928,4303,Pranit Bahl,,2.0,0
5929,4303,Kavya Nagarajan,55.0,2.0,0
5930,4304,Aadi Dube,45.0,2.0,0
5931,4305,Nathan Dixit,,1.0,0
5932,4306,Harini Gole,51.0,2.0,0
5933,4307,Vivaan Saxena,18.0,1.0,1
5934,4308,Chakradev Palla,34.0,2.0,0
5935,4308,Qadim Memon,10.0,2.0,1
5936,4308,Saanvi Karan,52.0,1.0,0
5937,4309,Chaman Sekhon,56.0,1.0,0
5938,4310,Abha Ahuja,40.0,1.0,0
5939,4311,Krish Contractor,9.0,2.0,0
5940,4312,Advay Mukherjee,33.0,1.0,0
5941,4312,Harish Mody,7.0,2.0,1
5942,4313,Harsh Sant,61.0,2.0,1
5943,4314,Chaman Khalsa,13.0,2.0,0
5944,4315,Ekavir Talwar,41.0,2.0,0
5945,4315,Qushi Vig,73.0,1.0,0
5946,4316,Anjali Jani,53.0,2.0,1
5947,4317,Jacob Loyal,84.0,1.0,0
5948,4318,Dalaja Sibal,52.0,3.0,0
5949,4319,Quincy Bir,,1.0,0
5950,4320,Zansi Patil,,1.0,0
5951,4321,Anvi Gokhale,80.0,1.0,0
5952,4322,Brinda Rastogi,24.0,1.0,0
5953,4323,Atharv Trivedi,40.0,2.0,0
5954,4324,Ria Parsa,16.0,1.0,0
5955,4325,Yachana Batra,30.0,1.0,0
5956,4326,Oni Deo,,3.0,1
5957,4326,Anya Minhas,78.0,2.0,0
5958,4327,Eta Bumb,22.0,2.0,0
5959,4328,Advay Babu,33.0,2.0,0
5960,4329,Dipta Jain,30.0,1.0,0
5961,4330,Ansh Jayaraman,60.0,2.0,0
5962,4330,Teerth Ghosh,16.0,1.0,0
5963,4331,Aashi Devi,16.0,2.0,1
5964,4331,Ekbal Ramanathan,6.0,1.0,0
5965,4332,Nitesh Kala,,1.0,0
5966,4333,Yashoda Chandra,2.0,2.0,0
5967,4333,Ronith Din,14.0,1.0,0
5968,4334,Chasmum Kurian,81.0,2.0,0
5969,4334,Karan Dubey,,2.0,0
5970,4335,Aachal Gandhi,43.0,2.0,1
5971,4336,Charles Vohra,30.0,1.0,1
5972,4336,Raksha Luthra,39.0,1.0,0
5973,4336,Maanav Bedi,69.0,1.0,0
5974,4337,Vasudha Patla,55.0,1.0,1
5975,4338,Vivaan Kara,,2.0,1
5976,4339,Bimala Shanker,77.0,1.0,1
5977,4340,Triya Rattan,19.0,2.0,0
5978,4340,Ati Zachariah,5.0,2.0,0
5979,4340,Ira Dutt,78.0,2.0,0
5980,4341,Shivani Korpal,33.0,2.0,1
5981,4342,Isaiah Sehgal,41.0,,1
5982,4343,Varsha Kota,24.0,1.0,0
5983,4344,Vritti Dash,66.0,2.0,0
5984,4344,Vinaya Swamy,65.0,1.0,0
5985,4345,Udarsh Mittal,1.0,2.0,0
5986,4346,Rishi Bhakta,,1.0,0
5987,4347,Henry Krish,10.0,2.0,0
5988,4348,Lakshit Goel,,1.0,1
5989,4349,Meghana Kade,68.0,,0
5990,4350,Maya Srinivasan,13.0,1.0,0
5991,4351,Devansh Dar,1.0,1.0,0
5992,4351,Finn Basak,1.0,1.0,0
5993,4351,Hemal Lall,66.0,2.0,0
5994,4352,Alexander Chaudry,84.0,1.0,0
5995,4353,Udarsh Babu,64.0,,0
5996,4354,Vidhi Din,,1.0,0
5997,4355,Libni Rajagopal,61.0,1.0,0
5998,4356,Kevin Shroff,67.0,1.0,0
5999,4356,Unnati Choudhary,69.0,2.0,0
6000,4357,Aashi Walla,72.0,3.0,0
6001,4358,Nathan Dass,11.0,2.0,1
6002,4359,Wyatt Agate,31.0,2.0,1
6003,4360,Champak Johal,26.0,1.0,0
6004,4360,Quincy Nadkarni,6.0,2.0,0
6005,4361,Vaishnavi Kuruvilla,,1.0,0
6006,4362,Owen Mannan,,2.0,1
6007,4363,Nikita Ramanathan,68.0,2.0,0
6008,4364,Noah Halder,,1.0,0
6009,4364,Keya Chada,,1.0,0
6010,4364,Edhitha Jayaraman,65.0,1.0,0
6011,4365,Teerth Mutti,,1.0,0
6012,4365,Jasmit Saraf,,2.0,0
6013,4366,Ekta Chaudry,71.0,2.0,0
6014,4367,Bina Karpe,,2.0,0
6015,4367,Qadim Gour,4.0,1.0,0
6016,4367,Ayaan Chaudhary,33.0,2.0,0
6017,4368,Quincy Batra,64.0,1.0,0
6018,4369,Mekhala Sahota,11.0,2.0,0
6019,4370,Chandresh Kalita,83.0,1.0,0
6020,4371,Isaiah Mitter,,2.0,0
6021,4372,Mitesh Agate,70.0,2.0,0
6022,4373,Neha Zacharia,,2.0,0
6023,4374,Ekani Batta,73.0,,0
6024,4375,Vaishnavi Ganguly,66.0,1.0,0
6025,4375,Amruta Mangal,10.0,1.0,0
6026,4376,Kevin Narayanan,81.0,1.0,0
6027,4377,Advay Sawhney,56.0,2.0,1
6028,4378,Pratyush Ravel,5.0,2.0,0
6029,4378,Chandani Arya,54.0,2.0,0
6030,4379,Xalak Ramakrishnan,60.0,2.0,0
6031,4380,Qabil Buch,36.0,,0
6032,4380,Lavanya Natarajan,10.0,2.0,0
6033,4381,Ishanvi Bhatt,18.0,1.0,0
6034,4382,Manya Bandi,,2.0,0
6035,4383,Kavya Handa,6.0,2.0,0
6036,4383,Raksha Dyal,,1.0,0
6037,4384,Faraj Krishna,69.0,2.0,0
6038,4385,Vidhi Parsa,11.0,1.0,0
6039,4386,Pooja Saini,40.0,,0
6040,4387,Bhavika Mitter,85.0,,0
6041,4387,Rishi Golla,52.0,1.0,0
6042,4388,Arin Ranganathan,81.0,2.0,1
6043,4389,Oeshi Mander,44.0,2.0,0
6044,4389,Ojas Shukla,75.0,2.0,0
6045,4390,Mason Solanki,36.0,1.0,0
6046,4390,Charan Chad,70.0,1.0,0
6047,4390,Leela Edwin,47.0,1.0,0
6048,4391,Shravya Doctor,8.0,1.0,0
6049,4392,Pahal Mall,40.0,2.0,0
6050,4393,Falguni Yohannan,80.0,,0
6051,4394,Adya Kothari,79.0,2.0,0
6052,4395,Radhika Nagy,27.0,1.0,0
6053,4395,Aarna Tata,79.0,2.0,0
6054,4396,Aadi Baral,78.0,1.0,0
6055,4397,Unnati Arya,,2.0,0
6056,4398,Vedika Sachdev,37.0,1.0,0
6057,4399,Jyoti Jain,30.0,2.0,0
6058,4400,Oliver Mani,7.0,2.0,0
6059,4401,Meghana Bahri,64.0,2.0,0
6060,4402,Tristan D’Alia,44.0,2.0,0
6061,4403,Ayushman Kant,75.0,2.0,0
6062,4404,Kalpit Saxena,29.0,1.0,0
6063,4405,Jeevika Parekh,82.0,2.0,0
6064,4406,Abhimanyu Chacko,13.0,,0
6065,4407,Abha Munshi,32.0,,0
6066,4408,Aarav Seth,32.0,2.0,0
6067,4409,Lohit Chaudhary,38.0,,0
6068,4410,Maanas Buch,1.0,,0
6069,4410,Darpan Vora,20.0,1.0,0
6070,4411,Rachita Varughese,5.0,1.0,0
6071,4412,Bhanumati Chandra,20.0,1.0,0
6072,4413,Maanas Kalita,8.0,,1
6073,4414,Raghav Nath,,3.0,0
6074,4415,Kai Shere,57.0,,0
6075,4416,Damyanti Kalita,9.0,1.0,0
6076,4416,Nachiket Rana,77.0,1.0,0
6077,4417,Shivansh Shah,75.0,2.0,0
6078,4417,Laksh Kata,,1.0,0
6079,4418,Januja Balan,,1.0,0
6080,4419,Henry Bassi,8.0,1.0,0
6081,4420,Januja Bassi,79.0,,0
6082,4420,Wyatt Kumar,35.0,1.0,0
6083,4421,Manya Prakash,82.0,2.0,0
6084,4422,Ria Ramakrishnan,62.0,1.0,0
6085,4423,Lohit Gill,60.0,2.0,0
6086,4424,Laksh Grover,,2.0,1
6087,4425,Rayaan Upadhyay,65.0,2.0,0
6088,4426,Tristan Nadkarni,,2.0,0
6089,4427,Zansi Rajagopal,31.0,,0
6090,4427,Keya Din,6.0,2.0,0
6091,4428,Ekaja Yadav,80.0,1.0,0
6092,4429,Vrishti Kanda,49.0,2.0,1
6093,4430,Jonathan Viswanathan,6.0,,0
6094,4430,Nilima Wali,,1.0,0
6095,4431,Edhitha Randhawa,10.0,2.0,0
6096,4432,Gabriel Pradhan,34.0,1.0,0
6097,4432,Devansh Sura,56.0,,0
6098,4433,Quincy Sachdeva,65.0,1.0,0
6099,4434,Kavya Biswas,71.0,2.0,0
6100,4435,Chameli Sem,48.0,2.0,1
6101,4435,Aarav Deep,52.0,1.0,0
6102,4435,Oscar Taneja,14.0,,1
6103,4436,Pratyush Khatri,59.0,1.0,0
6104,4436,Samaksh Mistry,30.0,2.0,0
6105,4437,Laksh Brar,73.0,1.0,0
6106,4437,Ati Rana,47.0,3.0,0
6107,4438,Ranveer Chopra,,1.0,1
6108,4438,Tristan Chandran,,,0
6109,4439,Ishita Bail,27.0,1.0,0
6110,4440,Imaran Rajagopalan,16.0,2.0,0
6111,4441,Chakrika Nath,73.0,1.0,1
6112,4442,Forum Wason,60.0,,0
6113,4443,Kritika Ahluwalia,3.0,2.0,0
6114,4443,Gopal Bhagat,14.0,2.0,0
6115,4443,Radha Sundaram,,,0
6116,4444,Balvan Ravi,42.0,3.0,0
6117,4444,Vrinda Mishra,68.0,2.0,0
6118,4445,Aradhana Merchant,,2.0,0
6119,4446,Garima Saxena,11.0,1.0,0
6120,4446,Anamika Goyal,,1.0,0
6121,4447,Zinal Upadhyay,58.0,,0
6122,4448,Qarin Gopal,6.0,2.0,1
6123,4449,Zarna Kumar,59.0,1.0,0
6124,4450,Nicholas Gopal,3.0,2.0,0
6125,4451,Champak Guha,9.0,,0
6126,4451,Varenya Kade,64.0,1.0,0
6127,4452,Wriddhish Issac,10.0,2.0,0
6128,4452,Krishna Sagar,,2.0,0
6129,4453,Chaaya Murty,69.0,2.0,0
6130,4453,Yug Edwin,11.0,2.0,0
6131,4453,Widisha Tank,11.0,2.0,0
6132,4454,Yahvi Vohra,54.0,1.0,0
6133,4455,Chandani Goyal,75.0,2.0,0
6134,4455,Finn Chatterjee,,2.0,1
6135,4456,Ucchal Shan,75.0,1.0,1
6136,4457,Vasudha Mahal,26.0,1.0,0
6137,4458,Jasmit Sachdev,9.0,2.0,0
6138,4459,Chandani Sur,70.0,1.0,0
6139,4460,Rachita Chacko,33.0,2.0,0
6140,4460,Anjali Kamdar,,1.0,0
6141,4460,Chanchal Kuruvilla,34.0,2.0,0
6142,4461,Tanay Nigam,2.0,1.0,0
6143,4461,Champak Venkataraman,43.0,,0
6144,4462,Ryan Deep,43.0,,0
6145,4463,Meera Tara,71.0,1.0,0
6146,4463,Yamini Sibal,69.0,2.0,0
6147,4464,Indali Magar,,1.0,0
6148,4464,Dhruv Mistry,70.0,1.0,0
6149,4465,Fariq Mukhopadhyay,12.0,1.0,0
6150,4466,Finn Ganesh,59.0,1.0,0
6151,4467,Chandran Keer,75.0,1.0,0
6152,4468,Ayushman Mukhopadhyay,22.0,1.0,0
6153,4469,Aashi Shankar,45.0,1.0,1
6154,4470,Andrew Kala,,2.0,0
6155,4470,Arya Batra,,1.0,0
6156,4471,Farhan Yogi,,2.0,0
6157,4472,Ladli Banerjee,31.0,2.0,0
6158,4473,Liam Raman,30.0,2.0,1
6159,4474,Yashica Mammen,57.0,2.0,1
6160,4475,Aadhya Sabharwal,16.0,2.0,0
6161,4476,Radhika Sami,,2.0,1
6162,4476,Odika Sha,58.0,1.0,1
6163,4477,Utkarsh Raman,4.0,2.0,0
6164,4477,Sathvik Dass,55.0,2.0,0
6165,4477,Anthony Kota,,2.0,0
6166,4478,Maya Warrior,8.0,1.0,0
6167,4479,Ekanta Yohannan,52.0,1.0,0
6168,4480,Zayan Sachdev,57.0,1.0,0
6169,4481,Sathvik Dhar,40.0,2.0,0
6170,4481,Patrick Kade,,2.0,0
6171,4482,Quincy Balasubramanian,,1.0,0
6172,4483,Sara Kalla,29.0,1.0,0
6173,4484,Ekansh Kaur,77.0,2.0,1
6174,4485,Urmi Minhas,,,0
6175,4486,Pahal Muni,68.0,2.0,0
6176,4486,Manbir Sant,69.0,1.0,0
6177,4487,Tamanna Issac,17.0,,1
6178,4487,Ekaraj Mistry,52.0,1.0,0
6179,4487,Bhanumati Tara,77.0,2.0,0
6180,4488,Falan Apte,38.0,2.0,0
6181,4489,Vritti Thaman,45.0,2.0,0
6182,4490,Abhimanyu Srivastava,23.0,,0
6183,4491,Gautam More,,2.0,0
6184,4491,Jatin Ahuja,45.0,1.0,0
6185,4492,Vedika Manne,28.0,2.0,0
6186,4492,Amara Mital,,1.0,0
6187,4493,Finn Bhakta,48.0,1.0,0
6188,4494,Wriddhish Saxena,41.0,2.0,0
6189,4495,Maanas Pall,47.0,1.0,0
6190,4495,Ekanta Ramakrishnan,25.0,2.0,0
6191,4496,Baghyawati Bhatti,,1.0,0
6192,4497,Raksha Grover,54.0,2.0,0
6193,4498,Gaurang Bhardwaj,68.0,2.0,0
6194,4499,Odika Dyal,,3.0,0
6195,4500,Caleb Toor,83.0,2.0,0
6196,4500,Gaurika Chahal,77.0,1.0,0
6197,4500,Akshay Lad,7.0,2.0,0
6198,4501,Ridhi Narula,22.0,1.0,0
6199,4502,Chakrika D’Alia,7.0,2.0,0
6200,4502,Vihaan Handa,20.0,1.0,0
6201,4503,Lucky Khare,46.0,1.0,0
6202,4504,Owen Sidhu,38.0,1.0,0
6203,4505,Oliver Tripathi,7.0,1.0,1
6204,4506,Umang Om,,1.0,0
6205,4507,Hiral Murty,23.0,,0
6206,4507,Bhavini Salvi,81.0,1.0,0
6207,4507,Viraj Hayre,9.0,1.0,0
6208,4508,Warinder Oza,19.0,1.0,0
6209,4509,Wazir Kala,,2.0,0
6210,4510,Harita Bhargava,1.0,,0
6211,4511,Warhi Dua,33.0,1.0,0
6212,4511,Kala Bhattacharyya,15.0,2.0,0
6213,4512,Radhika Comar,85.0,2.0,0
6214,4513,Oviya Bhasin,1.0,2.0,0
6215,4514,Qushi Jain,11.0,,0
6216,4515,Keya Chaudhry,11.0,2.0,0
6217,4516,Dhriti Hora,53.0,1.0,0
6218,4517,Chakradev Goyal,51.0,1.0,0
6219,4518,Baljiwan Dutta,80.0,,1
6220,4519,Upadhriti Grover,73.0,2.0,0
6221,4519,Omaja Issac,41.0,1.0,0
6222,4519,Abdul Pal,1.0,2.0,0
6223,4520,Ranbir Kashyap,57.0,1.0,1
6224,4521,Yasti Dhar,2.0,1.0,0
6225,4522,Waida Jhaveri,31.0,1.0,0
6226,4523,Chandresh Cherian,85.0,3.0,0
6227,4523,Tristan Chana,,2.0,0
6228,4524,Tanveer Krishnan,6.0,,0
6229,4525,Meera Buch,10.0,2.0,0
6230,4526,Vritti Kara,26.0,2.0,1
6231,4527,Hemal Menon,41.0,1.0,0
6232,4528,Ryan Vohra,34.0,1.0,0
6233,4529,William Dey,47.0,1.0,0
6234,4530,Jeevika Bedi,59.0,2.0,0
6235,4530,Warinder Kota,16.0,1.0,0
6236,4531,Amaira Batra,51.0,1.0,0
6237,4531,Ati Tank,85.0,2.0,1
6238,4532,Nilima Chandran,61.0,2.0,0
6239,4533,Mahika Halder,67.0,1.0,0
6240,4533,Jagdish Lanka,,2.0,0
6241,4534,Zayan Deshmukh,18.0,2.0,0
6242,4535,Sneha Maharaj,4.0,2.0,0
6243,4535,Nisha Palla,33.0,1.0,0
6244,4535,Kamya Badami,,1.0,0
6245,4536,Bhavya Jaggi,3.0,2.0,0
6246,4537,Xalak Bhasin,1.0,1.0,0
6247,4537,Falguni Wali,55.0,2.0,0
6248,4538,Wriddhish Bhatti,37.0,2.0,0
6249,4539,Vansha Lalla,,2.0,0
6250,4540,Maanas Chaudhary,52.0,1.0,0
6251,4541,Yashica Shan,57.0,2.0,0
6252,4542,Vaishnavi Hegde,1.0,2.0,0
6253,4542,Theodore Nayar,21.0,1.0,1
6254,4542,Nihal Cheema,7.0,1.0,0
6255,4543,Gaurav Joshi,17.0,2.0,0
6256,4544,Quincy Dhar,73.0,2.0,0
6257,4544,Tanvi Sem,74.0,2.0,0
6258,4545,Pranav Bajwa,6.0,,0
6259,4545,Harita Kar,21.0,2.0,0
6260,4545,Saanvi Ram,41.0,2.0,0
6261,4546,Chandresh Rattan,80.0,2.0,0
6262,4547,Faraj Som,65.0,2.0,0
6263,4548,Harshil Rajagopalan,62.0,2.0,0
6264,4549,Jackson Bava,70.0,1.0,0
6265,4550,Aarnav Bansal,13.0,1.0,0
6266,4551,Hardik Rama,50.0,2.0,0
6267,4552,Kashish Dave,8.0,2.0,0
6268,4553,Aditya Majumdar,14.0,,0
6269,4554,Manthan Deep,5.0,1.0,0
6270,4555,Kashvi Sachdeva,,3.0,0
6271,4556,Karan Bal,51.0,2.0,1
6272,4557,George Solanki,71.0,,0
6273,4558,Widisha Ben,68.0,1.0,1
6274,4559,Alka Bakshi,22.0,1.0,0
6275,4560,Chaman Ganesh,,1.0,0
6276,4560,Shaurya Murty,11.0,,0
6277,4560,Christopher Shan,78.0,2.0,1
6278,4561,Tripti Krishnamurthy,,2.0,0
6279,4562,Vrishti Kata,34.0,1.0,0
6280,4563,Neelima Rajagopal,13.0,1.0,0
6281,4564,Ekaja Golla,78.0,1.0,0
6282,4565,Zayyan Cherian,,2.0,0
6283,4566,Ojasvi Kannan,,1.0,1
6284,4566,Chavvi Naik,37.0,2.0,0
6285,4566,Patrick Reddy,78.0,2.0,1
6286,4567,Peter Uppal,84.0,2.0,0
6287,4567,Bimala Sethi,60.0,2.0,0
6288,4568,Gopal Cheema,,1.0,0
6289,4568,Pahal Kulkarni,41.0,1.0,0
6290,4568,Chatura Rajan,59.0,2.0,0
6291,4569,Triveni Sule,74.0,1.0,0
6292,4569,Gayathri Halder,17.0,2.0,0
6293,4569,Gaurangi Borra,,1.0,0
6294,4570,Turvi Tak,70.0,,0
6295,4571,Omisha Muni,33.0,3.0,1
6296,4571,Jatin Anand,77.0,2.0,0
6297,4572,Janya Prashad,56.0,2.0,0
6298,4573,Girik Bhatt,47.0,3.0,0
6299,4574,Theodore Gara,42.0,2.0,0
6300,4575,Tanmayi Gupta,,2.0,0
6301,4576,Mohini Comar,11.0,2.0,1
6302,4577,Nachiket Suri,39.0,1.0,0
6303,4578,Jackson Karan,6.0,2.0,0
6304,4579,Karan Deep,78.0,,0
6305,4580,Ekanta Barman,49.0,1.0,0
6306,4581,Liam Thakur,13.0,1.0,1
6307,4581,Raghav Mahal,34.0,1.0,0
6308,4582,Gautami Nath,75.0,1.0,0
6309,4583,Urvashi Varghese,41.0,1.0,0
6310,4584,Balendra Narula,14.0,2.0,0
6311,4585,Urmi Nazareth,59.0,1.0,0
6312,4585,Henry Kakar,50.0,3.0,0
6313,4586,Abhiram Madan,82.0,1.0,0
6314,4587,Ekaja Parmar,,1.0,1
6315,4588,Yoshita Bassi,13.0,1.0,0
6316,4588,Chandresh Mohan,63.0,1.0,1
6317,4589,Meghana Barad,57.0,2.0,0
6318,4589,Lipika Banerjee,,2.0,1
6319,4589,Damyanti Bava,,2.0,0
6320,4590,Udyati Tara,,2.0,0
6321,4591,Saumya Bhat,,2.0,0
6322,4592,Harrison Dhawan,47.0,2.0,0
6323,4593,Logan Parmar,,2.0,0
6324,4594,Anvi Goel,31.0,2.0,0
6325,4595,Anita Mukherjee,,1.0,0
6326,4595,Alexander Dhingra,,1.0,0
6327,4596,Aarush Talwar,2.0,2.0,0
6328,4596,Yatin Subramaniam,,2.0,0
6329,4597,Meera Anne,34.0,1.0,0
6330,4598,Yagnesh Gokhale,50.0,2.0,1
6331,4598,Aditya Mander,49.0,2.0,0
6332,4599,Panini Jha,32.0,2.0,0
6333,4600,Bachittar Chad,20.0,1.0,0
6334,4600,Amol Krishnamurthy,84.0,2.0,0
6335,4601,Reva Pai,35.0,1.0,0
6336,4602,Girindra Ray,38.0,1.0,0
6337,4603,Daksha Rai,62.0,1.0,0
6338,4604,Kai Lata,,1.0,1
6339,4604,Triya Yohannan,26.0,3.0,0
6340,4605,Ayush Trivedi,44.0,2.0,0
6341,4606,Dalaja Sem,63.0,2.0,0
6342,4607,Damini Ahluwalia,51.0,2.0,0
6343,4608,Ishita Randhawa,10.0,1.0,0
6344,4609,Jagrati Viswanathan,11.0,,0
6345,4609,Lavanya Chacko,54.0,,0
6346,4609,Girish Iyengar,32.0,1.0,0
6347,4610,Omkaar Chacko,7.0,2.0,0
6348,4611,Keya Dubey,67.0,2.0,0
6349,4612,Advaith Parikh,30.0,2.0,0
6350,4613,Vanya Puri,73.0,,1
6351,4613,Udarsh Tailor,18.0,2.0,0
6352,4613,Vasatika Goyal,4.0,1.0,0
6353,4614,Nitara Cherian,58.0,2.0,0
6354,4614,Yamini Dhillon,60.0,2.0,0
6355,4615,Baljiwan Ray,18.0,1.0,0
6356,4616,Chaitaly Bansal,49.0,1.0,0
6357,4616,Urmi Guha,31.0,2.0,0
6358,4616,Ekiya Verma,65.0,1.0,0
6359,4617,Anya Sharma,79.0,1.0,0
6360,4618,Edhitha Boase,,2.0,0
6361,4619,Ucchal Sule,2.0,2.0,0
6362,4620,Mugdha Prabhu,51.0,2.0,0
6363,4621,Upkaar Pau,22.0,2.0,0
6364,4621,Nicholas Bahl,49.0,,0
6365,4622,Bina Bava,82.0,2.0,0
6366,4622,Balveer Bhandari,69.0,1.0,0
6367,4623,Siddharth Thakur,33.0,1.0,0
6368,4624,Vrinda Bhalla,25.0,3.0,0
6369,4624,Indrajit Chhabra,18.0,2.0,0
6370,4625,Vasatika Choudhry,50.0,2.0,0
6371,4625,Aarna Guha,38.0,2.0,0
6372,4626,Unnati Manda,46.0,1.0,0
6373,4627,Amrita Om,81.0,1.0,0
6374,4627,Radha Bhattacharyya,,2.0,1
6375,4627,Falguni Palla,67.0,2.0,0
6376,4628,Priya Sahni,14.0,,0
6377,4628,Faqid Sinha,38.0,1.0,0
6378,4629,Krish Taneja,,2.0,0
6379,4630,Michael Cherian,17.0,2.0,1
6380,4631,Chavvi Kara,,2.0,0
6381,4632,Unnati Pandya,71.0,1.0,0
6382,4632,Suhani Hegde,46.0,1.0,0
6383,4633,Hemangini Samra,68.0,2.0,1
6384,4633,Raghav Bail,64.0,2.0,0
6385,4633,Utkarsh Edwin,85.0,2.0,0
6386,4634,Samuel Seshadri,16.0,2.0,0
6387,4635,Amaira Barad,,1.0,1
6388,4636,Diya Saini,46.0,1.0,0
6389,4636,Barkha Mammen,26.0,,1
6390,4637,Leela Gopal,,,0
6391,4638,Tanish Gill,9.0,1.0,0
6392,4638,Ladli Johal,9.0,1.0,0
6393,4639,Nakul Sami,56.0,1.0,0
6394,4639,Jai Prabhakar,21.0,,0
6395,4640,Brinda Brar,82.0,2.0,0
6396,4641,Brijesh Agarwal,28.0,2.0,0
6397,4641,Maya Palan,61.0,2.0,0
6398,4641,Garima Iyer,72.0,2.0,0
6399,4642,Andrew Rajan,19.0,,1
6400,4643,Krishna Bhalla,45.0,1.0,0
6401,4644,Ekansh Tata,43.0,2.0,0
6402,4645,Vrinda Rama,,3.0,0
6403,4646,Wahab Baria,69.0,2.0,0
6404,4647,Oliver Dua,71.0,3.0,0
6405,4648,Lakshmi Keer,14.0,2.0,1
6406,4648,Vedhika Hari,58.0,,0
6407,4649,Isaiah Sibal,10.0,1.0,0
6408,4650,Warinder Gole,75.0,1.0,0
6409,4650,Advaith Contractor,78.0,2.0,0
6410,4651,Manya Nori,23.0,1.0,0
6411,4652,Tanish Bhatia,27.0,1.0,0
6412,4653,Fitan Kibe,47.0,1.0,0
6413,4653,Anika Dayal,74.0,,1
6414,4654,Utkarsh Choudhry,80.0,1.0,0
6415,4655,Quincy Maharaj,22.0,1.0,0
6416,4656,Zaitra Muni,83.0,1.0,0
6417,4656,Chatura Char,12.0,1.0,0
6418,4656,Rachit Dutta,,1.0,0
6419,4657,Mugdha Sankaran,21.0,2.0,1
6420,4657,Hemani Goel,24.0,,0
6421,4658,Dominic Guha,60.0,2.0,0
6422,4658,Ijaya Nazareth,24.0,2.0,1
6423,4658,Chaitaly Kanda,76.0,2.0,0
6424,4659,Christopher Vyas,35.0,,0
6425,4659,Odika Comar,75.0,2.0,0
6426,4660,Riya Hayre,11.0,2.0,0
6427,4661,Udant Sankar,62.0,2.0,1
6428,4661,Kavya Grover,61.0,1.0,0
6429,4661,Vanya Bal,59.0,1.0,0
6430,4662,Raagini Bora,28.0,2.0,0
6431,4663,Chatresh Dora,54.0,,1
6432,4663,Brinda Buch,19.0,2.0,0
6433,4664,Anirudh Chadha,18.0,2.0,1
6434,4665,Yug Chana,,,0
6435,4666,Fariq Karpe,43.0,1.0,0
6436,4666,Luke Zachariah,,2.0,1
6437,4667,Banjeet Mittal,82.0,2.0,0
6438,4668,Nakul Sharma,72.0,1.0,0
6439,4669,Darika Bir,,1.0,0
6440,4669,Jason Sharma,12.0,2.0,0
6441,4670,Samesh Lad,66.0,1.0,1
6442,4671,Devansh Andra,,2.0,0
6443,4672,Anusha Wason,20.0,1.0,0
6444,4672,Yagnesh Buch,23.0,1.0,0
6445,4673,Warinder Vaidya,2.0,1.0,0
6446,4674,Zinal Srinivasan,32.0,2.0,0
6447,4675,Bhavna Contractor,76.0,2.0,0
6448,4676,Ishwar Srinivas,55.0,,0
6449,4677,Nilima Shetty,8.0,2.0,0
6450,4678,Aryan Wadhwa,15.0,2.0,0
6451,4679,Sathvik Narayan,58.0,2.0,0
6452,4680,Kashish Loyal,53.0,1.0,1
6453,4680,Kiaan Konda,12.0,1.0,0
6454,4681,Omya Taneja,61.0,1.0,1
6455,4682,Yadavi Varghese,71.0,3.0,0
6456,4683,Omaja Manda,67.0,1.0,0
6457,4683,Jagvi Kamdar,66.0,1.0,0
6458,4684,Omisha Ramaswamy,9.0,2.0,0
6459,4685,Vrishti Gill,54.0,1.0,0
6460,4686,Irya Sangha,71.0,2.0,0
6461,4687,Champak Bose,71.0,1.0,0
6462,4687,Ekaraj Chokshi,58.0,1.0,1
6463,4687,Raagini Madan,50.0,2.0,0
6464,4688,Chakradhar Minhas,61.0,1.0,0
6465,4688,Vinaya Khurana,68.0,2.0,1
6466,4689,Triveni Memon,83.0,2.0,0
6467,4689,Lipika Kapur,9.0,,1
6468,4690,Abdul Gour,77.0,2.0,0
6469,4690,Gautami Din,59.0,1.0,0
6470,4691,Ethan Bahri,27.0,1.0,0
6471,4691,Sudiksha Chada,40.0,2.0,0
6472,4692,Balendra Kumer,12.0,1.0,0
6473,4693,Yashawini Dugal,50.0,2.0,1
6474,4694,Udant Amble,23.0,2.0,1
6475,4695,Yug Batra,37.0,1.0,0
6476,4696,Ikbal Chakraborty,45.0,1.0,0
6477,4697,Chavvi Raju,27.0,1.0,0
6478,4698,Baljiwan Lad,61.0,2.0,0
